id_estudante,matricula,nome,id_curso,ano_ingresso,situacao,bairro,cidade
36,2962958940,Maria Liz Rios,2,2026,ATIVO,Prado,Maceió
37,7086172302,Stella Machado,3,2025,ATIVO,Santos Dumont,Maceió
38,519709079,Benício Fernandes,5,2025,ATIVO,Santo Antônio,Penedo
39,8680276057,Heloísa Pastor,1,2026,ATIVO,Fernão Velho,Maceió
40,945826486,Bento da Conceição,1,2022,ATIVO,Ponta Verde,Maceió
41,1419179580,Isabela da Mota,1,2026,TRANCADO,Bebedouro,Maceió
42,7168204967,Vitor Hugo Cardoso,5,2023,ATIVO,Santa Lúcia,Maceió
43,6769777475,Renan Jesus,2,2025,ATIVO,Pontal da Barra,Maceió
44,817804383,Pedro Fogaça,6,2025,ATIVO,Farol,Maceió
45,6114223633,Ana Júlia Rocha,6,2022,ATIVO,Mutange,Maceió
46,2775320897,Nathan Siqueira,4,2024,ATIVO,Santa Amélia,Maceió
47,3700855390,Gael Correia,2,2026,ATIVO,Centro,Maceió
48,6598297060,Otávio Cirino,4,2023,ATIVO,Ouro Preto,Maceió
49,5491309593,Breno Macedo,7,2026,ATIVO,Bom Parto,Maceió
50,420514789,Ágatha Albuquerque,7,2022,EVADIDO,Santa Amélia,Maceió
51,4161807235,Enzo Jesus,4,2025,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores
52,6380780055,Murilo Araújo,2,2025,EVADIDO,Mangabeiras,Maceió
53,5002078344,Mathias da Luz,7,2025,ATIVO,Primavera,Arapiraca
54,7667072205,Otávio Sampaio,7,2026,EVADIDO,Santos Dumont,Maceió
55,7380507338,Gabriel da Rocha,3,2023,ATIVO,Pinheiro,Maceió
56,8841118422,Ana Liz Souza,1,2022,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores
57,1346922426,Rhavi Montenegro,5,2023,EVADIDO,Pitanguinha,Maceió
58,2281169403,Thomas Barros,2,2022,ATIVO,Pitanguinha,Maceió
59,3656488400,Bernardo Rocha,4,2022,TRANCADO,Santo Amaro,Maceió
60,3701485292,Bárbara Nunes,5,2022,ATIVO,Pontal da Barra,Maceió
61,9647421460,Ana Cecília Pinto,5,2026,ATIVO,Mutange,Maceió
62,4647083348,Stephany Dias,6,2024,ATIVO,Gruta de Lourdes,Maceió
63,8309500117,Levi da Costa,6,2024,ATIVO,Mangabeiras,Maceió
64,5435772945,Kaique Marques,1,2025,EVADIDO,Trapiche da Barra,Maceió
65,311570307,Beatriz Barbosa,1,2026,EVADIDO,Pontal da Barra,Maceió
66,2309122187,Julia Cardoso,3,2022,ATIVO,Gruta de Lourdes,Maceió
67,8303285822,Joaquim Freitas,4,2026,ATIVO,Jatiúca,Maceió
68,1224011538,Ísis Santos,7,2026,EVADIDO,Riacho Doce,Maceió
69,9889235814,Vitória Albuquerque,6,2022,ATIVO,Padre Antonio Lima Neto,Arapiraca
70,6676965974,Bella Carvalho,1,2026,ATIVO,Chã da Jaqueira,Maceió
71,1135872495,Yuri Cassiano,6,2024,ATIVO,Ipioca,Maceió
72,5464693977,Giovanna Silva,5,2025,TRANCADO,Rio Novo,Maceió
73,1472659626,Julia Montenegro,4,2024,ATIVO,Benedito Bentes,Maceió
74,6393195616,Caleb Porto,6,2024,ATIVO,Jaraguá,Maceió
75,1188332531,Lucas Gabriel Vargas,4,2026,ATIVO,Pajuçara,Maceió
76,9151800736,Enrico Sousa,6,2023,EVADIDO,Brasília,Arapiraca
77,7325785916,Alexia Camargo,2,2025,ATIVO,Jatiúca,Maceió
78,3882343658,Ana Carolina Freitas,7,2022,ATIVO,Jacarecica,Maceió
79,4931025271,Asafe das Neves,6,2022,ATIVO,Feitosa,Maceió
80,1536778950,Isadora Rios,4,2026,TRANCADO,Ponta Grossa,Maceió
81,4736462531,Maria Luísa Pinto,7,2023,TRANCADO,Garça Torta,Maceió
82,3218981849,Enrico Cavalcanti,3,2025,ATIVO,Barro Duro,Maceió
83,8080621072,Felipe Sousa,3,2023,TRANCADO,Tabuleiro do Martins,Maceió
84,8265609985,Isadora da Mata,1,2025,ATIVO,Centro,Maceió
85,3011966884,Ana Carolina Melo,7,2023,ATIVO,Pescaria,Maceió
86,955345537,Marcela das Neves,3,2024,ATIVO,Santa Lúcia,Maceió
87,3742303947,Apollo Ribeiro,6,2026,ATIVO,Vergel do Lago,Maceió
88,5124453431,Bernardo Vargas,1,2022,ATIVO,Ponta da Terra,Maceió
89,5493800024,Sophia Guerra,3,2022,ATIVO,Gruta de Lourdes,Maceió
90,118543408,Felipe Pacheco,7,2024,ATIVO,Ouro Preto,Maceió
91,1140169349,Pedro Henrique Ferreira,5,2023,ATIVO,Pitanguinha,Maceió
92,5642201119,Sophia Camargo,5,2026,ATIVO,São Jorge,Maceió
93,2476426797,Augusto Santos,2,2024,ATIVO,Tabuleiro do Martins,Maceió
94,1872852789,Zoe Rodrigues,5,2024,EVADIDO,Santa Lúcia,Maceió
95,2880327491,Bernardo Rios,3,2026,ATIVO,Chã de Bebedouro,Maceió
96,8249648005,Luara Ribeiro,6,2024,ATIVO,Mutange,Maceió
97,3642197907,Sofia das Neves,4,2023,ATIVO,Farol,Maceió
98,7159250505,Juan Novaes,7,2022,ATIVO,Jacarecica,Maceió
99,546696950,Maria Helena Rocha,5,2026,ATIVO,Feitosa,Maceió
100,9337376324,Liz Guerra,6,2023,ATIVO,Pescaria,Maceió
101,4296710795,Gustavo Henrique Lopes,1,2024,ATIVO,Tabuleiro do Martins,Maceió
102,5679017210,Melina Rocha,1,2023,ATIVO,Rio Novo,Maceió
103,9507775130,Eloá Ribeiro,2,2022,TRANCADO,Fernão Velho,Maceió
104,4659161352,Lívia Borges,7,2022,ATIVO,Petrópolis,Maceió
105,3226113732,Luana Câmara,6,2025,ATIVO,Rio Novo,Maceió
106,3464161270,Apollo Aparecida,6,2022,ATIVO,Garça Torta,Maceió
107,4607762160,Evelyn Silva,7,2025,TRANCADO,Vergel do Lago,Maceió
108,7285786023,Maria Liz da Cruz,1,2026,ATIVO,Santos Dumont,Maceió
109,9223748676,Bianca Vasconcelos,7,2025,ATIVO,Chã de Bebedouro,Maceió
110,1825989011,Valentim Martins,7,2025,ATIVO,Ponta Grossa,Maceió
111,8805620900,Davi Marques,4,2026,TRANCADO,Serraria,Maceió
112,9273512584,Milena da Luz,4,2025,ATIVO,Clima Bom,Maceió
113,3228856718,Kamilly Vargas,3,2026,TRANCADO,Garça Torta,Maceió
114,5322520473,Ana Vitória Silva,1,2024,ATIVO,Garça Torta,Maceió
115,1227193073,Lucas Gabriel Dias,5,2022,ATIVO,Jaraguá,Maceió
116,346078411,Igor Gomes,2,2023,ATIVO,Fernão Velho,Maceió
117,2980491761,Ana Luiza Leão,4,2025,ATIVO,Mutange,Maceió
118,6045593274,Nina Leão,7,2026,ATIVO,Mutange,Maceió
119,267429212,Maria Julia Vargas,7,2026,TRANCADO,Barro Duro,Maceió
120,2987248494,Maria Helena Mendes,3,2025,EVADIDO,Antares,Maceió
121,5805759868,Mariah Nascimento,6,2026,ATIVO,Mutange,Maceió
122,5242173772,João Gabriel Lopes,3,2025,ATIVO,Fernão Velho,Maceió
123,2085816511,Maitê Rios,6,2025,ATIVO,Levada,Maceió
124,116402431,Mariane Carvalho,5,2026,EVADIDO,Pescaria,Maceió
125,8018065507,Benicio da Luz,6,2022,ATIVO,Mangabeiras,Maceió
126,5923206003,Rafael Duarte,4,2023,ATIVO,Ouro Preto,Maceió
127,8072992279,Otto da Cunha,4,2024,ATIVO,Levada,Maceió
128,3585915088,Allana Souza,7,2025,ATIVO,Levada,Maceió
129,2316787198,Bernardo Vasconcelos,6,2026,ATIVO,Canaã,Maceió
130,1062073697,Eduardo da Costa,1,2022,ATIVO,Jardim Petrópolis,Maceió
131,4837082260,Bruna Nunes,1,2026,ATIVO,Garça Torta,Maceió
132,4070585433,Jade Vargas,1,2026,ATIVO,Chã da Jaqueira,Maceió
133,1584392711,Bruna Vasconcelos,7,2024,ATIVO,Pescaria,Maceió
134,3518871744,Cauê Pacheco,6,2022,EVADIDO,Prado,Maceió
135,9929780763,Maria Flor Gonçalves,1,2026,EVADIDO,Clima Bom,Maceió
136,851819913,Isabelly Caldeira,4,2025,ATIVO,Piaçavas,Barra de São Miguel
137,3459716271,Ana Cecília Ferreira,6,2023,ATIVO,Farol,Maceió
138,6583090712,Maria Eduarda Azevedo,6,2026,ATIVO,Vergel do Lago,Maceió
139,1465576748,Rebeca Caldeira,3,2026,ATIVO,Pontal da Barra,Maceió
140,4952059278,Vicente Rezende,6,2024,ATIVO,Jatiúca,Maceió
141,9749929638,Rafaela Martins,1,2025,TRANCADO,Santa Esmeralda,Arapiraca
142,5447717367,Caio da Mota,4,2023,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores
143,8081544414,Ravi Nunes,7,2026,ATIVO,Santa Amélia,Maceió
144,5922713963,Thales Duarte,6,2026,ATIVO,Pescaria,Maceió
145,5075963527,Luiz Gustavo da Luz,1,2024,TRANCADO,Garça Torta,Maceió
146,5756711494,Kamilly Novais,5,2026,ATIVO,Garça Torta,Maceió
147,8633533290,Bryan da Costa,7,2024,ATIVO,Jaraguá,Maceió
148,7387664437,Isabella Sales,3,2024,ATIVO,Feitosa,Maceió
149,7352307139,Allana Borges,3,2026,ATIVO,Prado,Maceió
150,1263732197,Isabelly das Neves,6,2025,ATIVO,Eldorado,Arapiraca
151,5879898071,Vitória Ferreira,4,2025,ATIVO,Trapiche da Barra,Maceió
152,5715705115,Júlia das Neves,2,2025,ATIVO,Barro Duro,Maceió
153,1079770569,Gael Dias,3,2025,ATIVO,Jacarecica,Maceió
154,9103418300,Ester Correia,6,2026,ATIVO,Jardim Petrópolis,Maceió
155,9519299546,Kamilly Silveira,3,2024,ATIVO,Santos Dumont,Maceió
156,6858164010,Gael da Rocha,1,2026,ATIVO,Serraria,Maceió
157,5272000062,Kevin Albuquerque,2,2025,ATIVO,Santos Dumont,Maceió
158,4838636972,Benjamim Novaes,5,2026,EVADIDO,Ponta Verde,Maceió
159,9844651917,Samuel Caldeira,3,2023,TRANCADO,Centro,Maceió
160,3748302739,Larissa Melo,5,2023,ATIVO,Jacarecica,Maceió
161,6351029162,Benjamim da Cunha,6,2023,ATIVO,Benedito Bentes,Maceió
162,2051831252,Murilo Mendonça,7,2022,ATIVO,Trapiche da Barra,Maceió
163,8908115095,Ana Júlia Cassiano,3,2023,ATIVO,Petrópolis,Maceió
164,1304963614,Dante Novais,4,2022,EVADIDO,Pedro Sales de Barros,Olho d'Água das Flores
165,7578226896,Heloisa Vasconcelos,5,2022,ATIVO,Mangabeiras,Maceió
166,6539399243,Melina da Rosa,1,2023,EVADIDO,Pontal da Barra,Maceió
167,8547119184,Bento Pimenta,5,2026,ATIVO,Trapiche da Barra,Maceió
168,3275930923,Hadassa da Luz,4,2024,ATIVO,Poço,Maceió
169,2836517266,Isaque Cavalcanti,5,2022,ATIVO,Ouro Preto,Maceió
170,2370788647,Alexandre Jesus,7,2023,ATIVO,Tabuleiro do Martins,Maceió
171,6845366946,Arthur Gabriel da Conceição,2,2023,ATIVO,Gruta de Lourdes,Maceió
172,9827335655,Rafael Barbosa,4,2025,ATIVO,Bom Parto,Maceió
173,2952295757,Gael Henrique Lima,2,2024,ATIVO,Petrópolis,Maceió
174,9082895043,Dom da Mata,1,2023,TRANCADO,Santos Dumont,Maceió
175,3550353803,Bento Cavalcante,7,2023,ATIVO,Rio Novo,Maceió
176,7699281063,Laura Macedo,2,2024,ATIVO,Ponta da Terra,Maceió
177,4829062179,Maria Luiza da Mata,7,2024,ATIVO,Bom Parto,Maceió
178,6415801613,Asafe Lopes,4,2022,EVADIDO,Pontal da Barra,Maceió
179,7449766493,Isis Alves,3,2026,ATIVO,Jacarecica,Maceió
180,392245997,Alícia Teixeira,1,2025,ATIVO,Pajuçara,Maceió
181,9747475630,Erick Melo,1,2023,ATIVO,Prado,Maceió
182,1194673401,Maya Porto,6,2024,EVADIDO,Pedro Sales de Barros,Olho d'Água das Flores
183,7792122716,Ravy Ferreira,4,2026,ATIVO,Trapiche da Barra,Maceió
184,6048809022,Enrico Farias,5,2025,ATIVO,Guaxuma,Maceió
185,6422990551,Maria Liz Teixeira,4,2024,EVADIDO,Pinheiro,Maceió
186,2362646960,Aurora Dias,7,2023,ATIVO,Jacintinho,Maceió
187,5379012098,Nathan Moraes,6,2025,ATIVO,Santos Dumont,Maceió
188,8594878379,Nicole Jesus,1,2024,ATIVO,Ponta Grossa,Maceió
189,232804774,Maria Cecília Pinto,4,2026,EVADIDO,Chã de Bebedouro,Maceió
190,7543865915,Melina Teixeira,5,2025,ATIVO,Antares,Maceió
191,221670908,Yan Cardoso,5,2025,ATIVO,Farol,Maceió
192,8279291478,Raquel Campos,3,2026,ATIVO,Trapiche da Barra,Maceió
193,3433026356,Luana Novaes,6,2025,ATIVO,Ipioca,Maceió
194,8648665968,Ayla Câmara,2,2023,ATIVO,Rio Novo,Maceió
195,3921003983,Bárbara Ramos,1,2023,ATIVO,Antares,Maceió
196,3574027737,Lavínia Moraes,1,2023,ATIVO,Centro Histórico,Penedo
197,7324687182,Rafaela Melo,6,2024,ATIVO,São Jorge,Maceió
198,5341783555,Clara Gomes,2,2025,EVADIDO,Petrópolis,Maceió
199,4594799319,Manuela Viana,5,2026,ATIVO,Levada,Maceió
200,6475684019,João Miguel Silveira,3,2025,TRANCADO,Chã da Jaqueira,Maceió
201,4933179746,Rafaela Ferreira,1,2024,ATIVO,Pitanguinha,Maceió
202,5915072151,Isaque Oliveira,6,2025,ATIVO,Ponta Verde,Maceió
203,1644847276,Ana Clara Dias,3,2024,ATIVO,Pajuçara,Maceió
204,7493451569,Maria Isis Ribeiro,3,2023,ATIVO,Ponta da Terra,Maceió
205,4948254671,Davi Lucas Montenegro,2,2025,ATIVO,Paraíso,Palmeira dos Índios
206,7924383984,Vinicius Marques,7,2025,ATIVO,Tabuleiro do Martins,Maceió
207,8655852024,Nicolas Rezende,6,2023,ATIVO,Santa Lúcia,Maceió
208,4165932723,Ravy Viana,5,2024,ATIVO,Bebedouro,Maceió
209,8457665185,Bruno Farias,4,2022,ATIVO,Pajuçara,Maceió
210,9949983890,Ágatha Andrade,2,2022,TRANCADO,Mutange,Maceió
211,2651968205,João Pedro da Conceição,6,2025,ATIVO,Gruta de Lourdes,Maceió
212,3207337120,Beatriz Teixeira,7,2026,TRANCADO,Jaraguá,Maceió
213,3747699292,Eloah Sales,7,2025,ATIVO,Jacintinho,Maceió
214,124327519,Juan Fogaça,2,2024,ATIVO,Bebedouro,Maceió
215,5904897514,Joaquim Moura,1,2022,ATIVO,Centro Histórico,Penedo
216,773338452,Bruno Pimenta,1,2022,ATIVO,Santos Dumont,Maceió
217,8035194895,Isabella Monteiro,3,2025,ATIVO,Benedito Bentes,Maceió
218,614685938,Jade Marques,6,2023,ATIVO,Poço,Maceió
219,9686554442,Ravi Lucca da Paz,4,2026,ATIVO,Canaã,Maceió
220,678500147,Manuella Pastor,2,2023,EVADIDO,Pinheiro,Maceió
221,9874792298,Isis Marques,6,2022,ATIVO,Gruta de Lourdes,Maceió
222,7925520026,Matheus Mendes,6,2026,EVADIDO,Pescaria,Maceió
223,458072318,Maria Alice Oliveira,5,2024,EVADIDO,Pajuçara,Maceió
224,7298348088,Miguel da Mota,4,2024,ATIVO,Ouro Preto,Maceió
225,8624715092,Ana Julia Pereira,1,2023,TRANCADO,Levada,Maceió
226,7495457335,Ian Pereira,6,2024,ATIVO,Jardim Petrópolis,Maceió
227,7739238825,Gabriel Pinto,5,2022,ATIVO,Praia das Conchas,Barra de São Miguel
228,9666368492,Cecilia Pires,3,2023,ATIVO,Tabuleiro do Martins,Maceió
229,4464285982,Ana Beatriz Pacheco,2,2026,ATIVO,Jardim Petrópolis,Maceió
230,564409423,Luan Souza,6,2023,ATIVO,Trapiche da Barra,Maceió
231,1784572192,Davi Lucca Viana,3,2025,ATIVO,Rio Novo,Maceió
232,8467483275,Sarah da Mata,1,2024,ATIVO,Jatiúca,Maceió
233,3566852761,Rodrigo da Rocha,2,2026,ATIVO,Mutange,Maceió
234,4789617427,Diego Sá,3,2023,ATIVO,Jatiúca,Maceió
235,4151086814,Maria Laura Novais,3,2024,EVADIDO,Petrópolis,Maceió
236,1570991899,Alice da Luz,2,2023,EVADIDO,Pescaria,Maceió
237,2304560537,Maria Eduarda Rocha,4,2026,ATIVO,Serraria,Maceió
238,9715909279,Maria Fernanda Caldeira,5,2022,ATIVO,Mangabeiras,Maceió
239,2898400928,Amanda Pinto,3,2026,ATIVO,Santo Amaro,Maceió
240,6706193636,Hellena Ramos,1,2023,EVADIDO,Rio Novo,Maceió
241,8861449701,Liz Rezende,5,2024,TRANCADO,Riacho Doce,Maceió
242,1753617371,Augusto Andrade,6,2025,ATIVO,Fernão Velho,Maceió
243,2115806625,Isaac Nascimento,1,2023,ATIVO,Jacarecica,Maceió
244,4877639950,Maria Eduarda Rios,4,2022,ATIVO,Bebedouro,Maceió
245,6615076397,Daniela Leão,4,2024,ATIVO,Ponta da Terra,Maceió
246,2812868150,Maria Luísa da Mota,5,2025,ATIVO,Tabuleiro do Martins,Maceió
247,8730449971,Pedro Miguel Macedo,4,2022,ATIVO,Serraria,Maceió
248,4082603360,Léo Nogueira,3,2022,ATIVO,Riacho Doce,Maceió
249,7064477344,Miguel da Mota,2,2024,ATIVO,Feitosa,Maceió
250,1952996248,Hadassa Ramos,6,2024,ATIVO,Santo Amaro,Maceió
251,4170814022,Lucas Gabriel da Cruz,1,2025,ATIVO,Guaxuma,Maceió
252,4246953455,Gabrielly Azevedo,5,2022,ATIVO,Feitosa,Maceió
253,2380304322,Helena da Conceição,2,2026,ATIVO,Jaraguá,Maceió
254,4307145891,Davi Lucca Nogueira,5,2023,ATIVO,Trapiche da Barra,Maceió
255,749459431,Amanda Cardoso,2,2026,ATIVO,Fernão Velho,Maceió
256,4358791907,Lorenzo Almeida,5,2024,EVADIDO,Capiatã,Arapiraca
257,5043349038,Davi Lucas Sousa,1,2023,ATIVO,Chã de Bebedouro,Maceió
258,9078054633,Renan Machado,1,2023,ATIVO,Centro,Barra de São Miguel
259,7636525027,Bianca Machado,5,2022,ATIVO,Chã da Jaqueira,Maceió
260,2163970710,Ana Clara Siqueira,3,2026,ATIVO,Petrópolis,Maceió
261,6534583219,Ana Araújo,5,2022,ATIVO,Pajuçara,Maceió
262,8583864766,Mariane Rodrigues,4,2022,ATIVO,Santa Lúcia,Maceió
263,4758659815,Ana Sophia Barros,4,2022,TRANCADO,Petrópolis,Maceió
264,9973394324,Benício Cardoso,1,2024,ATIVO,Pajuçara,Maceió
265,9771119310,Lunna Garcia,5,2026,ATIVO,Bom Parto,Maceió
266,6573691558,Sofia Pereira,5,2026,ATIVO,Jacintinho,Maceió
267,1847692041,Helena Lopes,1,2022,ATIVO,Pitanguinha,Maceió
268,5276339732,Murilo Leão,5,2023,TRANCADO,Santa Amélia,Maceió
269,3133661881,Levi Rios,7,2025,ATIVO,Fernão Velho,Maceió
270,5389710636,Renan Azevedo,4,2024,ATIVO,Serraria,Maceió
271,366637148,Aylla Souza,6,2025,EVADIDO,Jatiúca,Maceió
272,7468071953,Bento Pastor,1,2024,ATIVO,Canaã,Maceió
273,6707379050,Camila Jesus,5,2026,ATIVO,Ponta Grossa,Maceió
274,7517413631,Laura Peixoto,7,2025,ATIVO,Chã de Bebedouro,Maceió
275,5636925105,Thiago Cunha,3,2026,ATIVO,Serraria,Maceió
276,9254495626,Heloisa Caldeira,2,2023,ATIVO,Centro,Maceió
277,6684109313,João Lucas Oliveira,3,2026,TRANCADO,Fernão Velho,Maceió
278,2391179068,Juliana Alves,2,2025,ATIVO,Trapiche da Barra,Maceió
279,5069848439,Maitê Ferreira,5,2026,TRANCADO,Vergel do Lago,Maceió
280,26224160,Murilo Azevedo,3,2024,ATIVO,Piaçavas,Barra de São Miguel
281,9199281572,Ana Borges,7,2023,ATIVO,Jardim Petrópolis,Maceió
282,5218955985,Mirella Fernandes,6,2022,ATIVO,Mangabeiras,Maceió
283,4971034978,Luan Vasconcelos,4,2025,ATIVO,Poço,Maceió
284,2560761628,Eduardo Castro,3,2026,ATIVO,Jatiúca,Maceió
285,8803662851,João Gabriel Macedo,7,2026,ATIVO,Benedito Bentes,Maceió
286,7137972345,Melina Leão,6,2025,ATIVO,Canaã,Maceió
287,1173242669,Bruna Ferreira,2,2026,ATIVO,Pajuçara,Maceió
288,1846465000,Ryan Moura,6,2026,ATIVO,Ouro Preto,Maceió
289,7160279830,Henry Gonçalves,2,2025,ATIVO,Santa Lúcia,Maceió
290,235286733,Kevin Cunha,3,2023,ATIVO,Centro,Palmeira dos Índios
291,3295741120,João Vitor Duarte,3,2022,ATIVO,Trapiche da Barra,Maceió
292,515328854,Marina Cavalcanti,4,2026,ATIVO,São Luiz,Arapiraca
293,4849815676,Heloísa Montenegro,6,2024,ATIVO,Pitanguinha,Maceió
294,1521136431,Ana Cecília Lopes,1,2025,ATIVO,Tabuleiro do Martins,Maceió
295,4375461598,Levi Oliveira,5,2025,ATIVO,Jacintinho,Maceió
296,7044354825,Danilo Guerra,4,2022,ATIVO,Mutange,Maceió
297,1394868732,Natália Sales,5,2025,TRANCADO,Pedro Sales de Barros,Olho d'Água das Flores
298,8245348297,Pedro Henrique Caldeira,7,2022,ATIVO,Jatiúca,Maceió
299,5340003593,Maria Liz Moura,1,2025,ATIVO,Ponta Verde,Maceió
300,4632753983,Lucca Câmara,3,2023,ATIVO,Tabuleiro do Martins,Maceió
301,722124509,Bruna Moura,5,2023,ATIVO,Rio Novo,Maceió
302,2190227431,Diogo da Costa,7,2023,ATIVO,Jardim Petrópolis,Maceió
303,441542090,Gael Henrique Cavalcanti,2,2026,ATIVO,Cidade Universitária,Maceió
304,2587283948,Ana Vitória Cavalcanti,2,2025,ATIVO,Trapiche da Barra,Maceió
305,6991986741,Melissa Rodrigues,4,2026,ATIVO,Pontal da Barra,Maceió
306,6977267911,Luara Cassiano,6,2024,ATIVO,Riacho Doce,Maceió
307,1888766939,Melina Pires,6,2024,ATIVO,Bom Parto,Maceió
308,9769648999,Luiz Gustavo Montenegro,5,2022,ATIVO,Ponta Verde,Maceió
309,4613613759,Milena Andrade,3,2024,ATIVO,Pajuçara,Maceió
310,4539308214,Breno Ramos,5,2025,ATIVO,Canaã,Maceió
311,3673457063,Sofia Gomes,6,2022,EVADIDO,Ponta Grossa,Maceió
312,3847761430,Esther Duarte,3,2026,ATIVO,Pontal da Barra,Maceió
313,6893447569,Clarice Araújo,4,2022,EVADIDO,Cidade Universitária,Maceió
314,1934982045,Thiago Ramos,1,2026,EVADIDO,Jaraguá,Maceió
315,741134891,Pedro Lucas Macedo,4,2025,ATIVO,Bebedouro,Maceió
316,2619094295,João Miguel Gomes,3,2024,ATIVO,Riacho Doce,Maceió
317,2567900251,Lívia Azevedo,5,2022,ATIVO,Vergel do Lago,Maceió
318,1416011033,Maria Isis da Paz,3,2022,ATIVO,Santa Amélia,Maceió
319,9672248249,Clarice Farias,6,2026,ATIVO,Levada,Maceió
320,8939982945,Cecília Ferreira,6,2023,ATIVO,Jaraguá,Maceió
321,7138816152,Bryan das Neves,6,2025,EVADIDO,Jacarecica,Maceió
322,6695519305,Luísa Cardoso,3,2026,EVADIDO,São Jorge,Maceió
323,2260842187,Mariana Moraes,6,2026,TRANCADO,Jaraguá,Maceió
324,1554039848,Fernando Cunha,3,2022,ATIVO,Santa Lúcia,Maceió
325,7585583166,Henry Gabriel Carvalho,3,2025,EVADIDO,Cruz das Almas,Maceió
326,665484476,Carlos Eduardo Montenegro,3,2022,ATIVO,Chã da Jaqueira,Maceió
327,8752058817,Marcos Vinicius Cassiano,5,2022,TRANCADO,Ponta da Terra,Maceió
328,696846464,Eloah Silveira,5,2025,ATIVO,Vergel do Lago,Maceió
329,1879792991,Maria Clara Rocha,7,2026,TRANCADO,Cruz das Almas,Maceió
330,3090596936,Larissa Sá,1,2025,ATIVO,Clima Bom,Maceió
331,1928130926,Isabella das Neves,4,2026,ATIVO,Serraria,Maceió
332,7663811838,Léo Rocha,2,2026,ATIVO,Tabuleiro do Martins,Maceió
333,8523104008,Larissa Vasconcelos,2,2024,EVADIDO,Petrópolis,Maceió
334,6560389844,Guilherme Pereira,4,2024,EVADIDO,Pontal da Barra,Maceió
335,1073755632,Rafaela Freitas,2,2023,ATIVO,Pitanguinha,Maceió
336,9030554118,Camila da Paz,1,2025,TRANCADO,Chã da Jaqueira,Maceió
337,4983503547,Sophie Casa Grande,6,2026,EVADIDO,Ponta Grossa,Maceió
338,7864285771,Henry Machado,2,2024,ATIVO,Ipioca,Maceió
339,8094423237,Oliver Aragão,4,2022,ATIVO,Pitanguinha,Maceió
340,1606152369,Anna Liz Freitas,3,2022,TRANCADO,Fernão Velho,Maceió
