id_estudante,matricula,nome,id_curso,ano_ingresso,situacao,bairro,cidade
48,7300377424,Rhavi Oliveira,6,2023,ATIVO,Santa Lúcia,Maceió
49,8910963513,Raul Moreira,6,2026,ATIVO,Jatiúca,Maceió
50,66198243,Brayan Farias,2,2024,ATIVO,Pescaria,Maceió
51,8606859121,Yasmin da Mota,7,2023,ATIVO,Barra Mar,Barra de São Miguel
52,2720894147,Luiza Jesus,3,2026,ATIVO,Santo Antônio,Penedo
53,1123294482,Benicio Gonçalves,7,2023,ATIVO,Pontal da Barra,Maceió
54,155227210,João Vitor Castro,1,2025,ATIVO,Poço,Maceió
55,7893436197,Oliver da Conceição,5,2025,ATIVO,Rio Novo,Maceió
56,3458970497,Ryan Cavalcante,1,2024,ATIVO,Poço,Maceió
57,5466640549,Maria Clara Barbosa,1,2025,ATIVO,Pitanguinha,Maceió
58,2400888493,Yasmin Barros,3,2023,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores
59,9077691860,Davi Miguel Cassiano,5,2024,ATIVO,Jacintinho,Maceió
60,2342145071,Théo Ramos,6,2026,ATIVO,Benedito Bentes,Maceió
61,1628845545,Enrico Fernandes,7,2023,ATIVO,Centro,Arapiraca
62,3320760466,Gabriel das Neves,6,2025,ATIVO,Santos Dumont,Maceió
63,9361205027,Diogo Monteiro,2,2026,ATIVO,Cidade Universitária,Maceió
64,3993444391,Marcos Vinicius Rodrigues,4,2024,ATIVO,Farol,Maceió
65,3407114526,Pedro Miguel Siqueira,7,2024,ATIVO,Vergel do Lago,Maceió
66,3510129956,Pedro Miguel Freitas,3,2022,ATIVO,Jaraguá,Maceió
67,5381603392,Ana Clara Pacheco,3,2026,ATIVO,Jardim Petrópolis,Maceió
68,1703068554,Emanuel Cardoso,6,2022,ATIVO,Rio Novo,Maceió
69,4052918015,Juan da Rocha,5,2023,ATIVO,Chã da Jaqueira,Maceió
70,4825846227,Ana Sophia Aparecida,3,2026,ATIVO,Rio Novo,Maceió
71,1519310518,Luiza Farias,1,2024,ATIVO,Barro Duro,Maceió
72,7146786200,Marcos Vinicius da Mata,2,2026,ATIVO,Guaxuma,Maceió
73,2621101043,Clarice Sales,3,2025,ATIVO,São Jorge,Maceió
74,2896453689,Murilo Leão,3,2024,ATIVO,Jacintinho,Maceió
75,978519726,Maria Luísa Aragão,3,2026,ATIVO,Petrópolis,Maceió
76,911232692,Joana Castro,1,2025,ATIVO,Tenório Cavalcanti,Palmeira dos Índios
77,4698507403,Arthur Costa,3,2022,ATIVO,Guaxuma,Maceió
78,4094678006,Letícia Araújo,5,2025,ATIVO,Centro,Maceió
79,1093493873,Marina Cassiano,1,2023,ATIVO,Trapiche da Barra,Maceió
80,2764117178,Maria Laura Machado,1,2023,ATIVO,Jacarecica,Maceió
81,317923298,Isabel Fernandes,6,2023,ATIVO,Tabuleiro do Martins,Maceió
82,1866876238,Ayla Freitas,3,2024,ATIVO,Jardim Petrópolis,Maceió
83,2155911792,Ryan Costela,7,2024,ATIVO,Santo Amaro,Maceió
84,4726426617,Gabriela Cavalcanti,4,2024,ATIVO,Gruta de Lourdes,Maceió
85,4873129228,Emanuella Rodrigues,3,2023,ATIVO,Pajuçara,Maceió
86,1101782397,Stella Rocha,5,2022,ATIVO,Poço,Maceió
87,331780818,Vinicius da Conceição,7,2023,ATIVO,Vergel do Lago,Maceió
88,6103136578,Ana Sophia da Costa,3,2024,ATIVO,Jacarecica,Maceió
89,5370845373,Lívia Monteiro,1,2024,ATIVO,Ponta Verde,Maceió
90,812129983,Ana Andrade,2,2026,ATIVO,Barro Duro,Maceió
91,1875860531,Benicio Ribeiro,6,2024,ATIVO,Levada,Maceió
92,1257795741,José Miguel Albuquerque,2,2024,ATIVO,Ipioca,Maceió
93,1268442827,Bruna Castro,5,2022,ATIVO,Serraria,Maceió
94,5774879958,Leandro Moura,2,2025,ATIVO,Petrópolis,Maceió
95,1118315482,Ana Laura Alves,2,2023,ATIVO,Mutange,Maceió
96,1524495730,Bruno Garcia,3,2026,ATIVO,Cidade Universitária,Maceió
97,4372532160,Joaquim Nascimento,3,2023,ATIVO,Vergel do Lago,Maceió
98,318090145,Felipe Cunha,7,2022,ATIVO,Pitanguinha,Maceió
99,5248961800,Jade Teixeira,1,2024,ATIVO,Guaxuma,Maceió
100,4043338834,Agatha Lopes,1,2023,ATIVO,Mutange,Maceió
101,9079405473,Anna Liz Sales,7,2026,ATIVO,Rio Novo,Maceió
102,7417220057,Mariana Novais,6,2024,ATIVO,Ouro Preto,Maceió
103,8057705029,Julia Duarte,5,2022,ATIVO,Prado,Maceió
104,7353307089,João Gabriel Moura,6,2022,ATIVO,Cidade Universitária,Maceió
105,1045716987,Henry da Mata,7,2026,ATIVO,Pajuçara,Maceió
106,9990363330,João Gabriel das Neves,5,2025,ATIVO,Poço,Maceió
107,1044124315,Melina Moreira,7,2024,ATIVO,Rio Novo,Maceió
108,8662336944,Ana Vitória Vasconcelos,2,2026,ATIVO,Bom Parto,Maceió
109,1646791558,Larissa Monteiro,2,2023,ATIVO,Santa Amélia,Maceió
110,7318400344,Luna Moraes,2,2026,ATIVO,São Jorge,Maceió
111,4279386643,Yasmin Caldeira,6,2024,ATIVO,Chã de Bebedouro,Maceió
112,8229741362,Giovanna Azevedo,2,2023,ATIVO,Petrópolis,Maceió
113,5496618669,Maitê Peixoto,2,2023,ATIVO,Levada,Maceió
114,8955523433,Benicio Nunes,2,2023,ATIVO,Prado,Maceió
115,8949055084,Nicolas Correia,4,2025,ATIVO,Jatiúca,Maceió
116,76082887,Lorenzo Cunha,6,2022,ATIVO,Bom Parto,Maceió
117,9464723603,Bianca Albuquerque,2,2024,ATIVO,Pontal da Barra,Maceió
118,8578312132,Fernando Carvalho,1,2024,ATIVO,Fernão Velho,Maceió
119,7261578139,Oliver Caldeira,2,2022,ATIVO,Jardim Petrópolis,Maceió
120,6093002693,Aylla Barbosa,1,2022,ATIVO,Gruta de Lourdes,Maceió
121,6555781499,Emanuel Sá,5,2023,ATIVO,Chã de Bebedouro,Maceió
122,9767299370,Arthur Gabriel Souza,4,2023,ATIVO,Bebedouro,Maceió
123,4594921629,Maria Júlia Cardoso,1,2023,ATIVO,Clima Bom,Maceió
124,8110719180,Rafaela Cunha,5,2025,ATIVO,Guaxuma,Maceió
125,6449365990,Isis Montenegro,4,2026,ATIVO,Jatiúca,Maceió
126,9676386669,Raul da Paz,4,2025,ATIVO,Ponta da Terra,Maceió
127,640022536,Theodoro da Conceição,2,2025,ATIVO,Ipioca,Maceió
128,6930586211,Stella Barbosa,2,2024,ATIVO,São Cristóvão,Palmeira dos Índios
129,9564011488,Clara Oliveira,5,2024,ATIVO,Jatiúca,Maceió
130,4296408502,Maria Liz Pacheco,2,2024,ATIVO,Santa Amélia,Maceió
131,3407761940,Otávio Borges,2,2023,ATIVO,Clima Bom,Maceió
132,6123584611,Bryan Abreu,5,2023,ATIVO,Guaxuma,Maceió
133,4008145034,Kaique Correia,4,2024,ATIVO,Pontal da Barra,Maceió
134,491912577,Luana Cavalcanti,7,2023,ATIVO,Serraria,Maceió
135,815858414,Brenda Duarte,4,2024,ATIVO,Barro Duro,Maceió
136,3597102555,Nathan Farias,3,2022,ATIVO,Praia das Conchas,Barra de São Miguel
137,2164386279,Isis Mendes,6,2026,ATIVO,Vergel do Lago,Maceió
138,1500848383,Augusto Sampaio,7,2026,ATIVO,Barro Duro,Maceió
139,9986174404,Isabel Costela,5,2024,ATIVO,Canaã,Maceió
140,6892824847,Elisa Pereira,2,2024,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores
141,9348614604,Yasmin das Neves,4,2023,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores
142,88236347,Manuella Cassiano,1,2022,ATIVO,Centro Histórico,Penedo
143,4846064969,Bernardo Nascimento,4,2026,ATIVO,Barro Duro,Maceió
144,1558744651,Luísa Sales,3,2025,ATIVO,Canaã,Maceió
145,2958101052,Laís Andrade,7,2025,ATIVO,Santos Dumont,Maceió
146,5768842229,Emanuel Aparecida,2,2022,ATIVO,Farol,Maceió
147,9343862336,Renan Gonçalves,3,2022,ATIVO,Bom Parto,Maceió
148,5924760506,Maria Flor da Luz,2,2025,ATIVO,Gruta de Lourdes,Maceió
149,7637810005,Benício da Luz,5,2022,ATIVO,Santa Lúcia,Maceió
150,2925012528,Léo Gomes,3,2025,ATIVO,Jaraguá,Maceió
151,9936032829,Davi Pereira,2,2025,ATIVO,Canaã,Maceió
152,8303201953,Caroline Carvalho,5,2025,ATIVO,Jaraguá,Maceió
153,4851793915,Amanda Novaes,2,2025,ATIVO,Trapiche da Barra,Maceió
154,1126390036,Noah Moura,5,2025,ATIVO,Jacintinho,Maceió
155,2372570446,Kevin Lopes,5,2023,ATIVO,Pitanguinha,Maceió
156,7484606253,Luiz Felipe Alves,5,2025,ATIVO,Trapiche da Barra,Maceió
157,8144315621,Rhavi Rezende,5,2025,ATIVO,Chã da Jaqueira,Maceió
158,4579702113,Isaque Vasconcelos,5,2024,ATIVO,Bebedouro,Maceió
159,162540395,Ana Lívia Fogaça,2,2022,ATIVO,Mangabeiras,Maceió
160,8555279858,Ana Cecília Azevedo,6,2023,ATIVO,Pajuçara,Maceió
161,9518095695,Milena Costa,5,2026,ATIVO,Gruta de Lourdes,Maceió
162,7567764047,Agatha Cunha,6,2024,ATIVO,Rio Novo,Maceió
163,3127602594,Hellena Cassiano,6,2026,ATIVO,Pinheiro,Maceió
164,1852936882,Yan Marques,4,2024,ATIVO,Feitosa,Maceió
165,2614776493,Liz Araújo,2,2026,ATIVO,Gruta de Lourdes,Maceió
166,2685217190,Isadora Nunes,4,2026,ATIVO,Nova Esperança,Arapiraca
167,7557964977,João Miguel Oliveira,2,2025,ATIVO,Ipioca,Maceió
168,3826393733,Luísa Oliveira,3,2026,ATIVO,Barro Duro,Maceió
169,7831663433,Gabriela Rios,3,2025,ATIVO,Centro,Maceió
170,7201166971,Théo da Cunha,1,2026,ATIVO,Rio Novo,Maceió
171,4635856521,Joana Pereira,2,2022,ATIVO,Benedito Bentes,Maceió
172,5597723256,Erick Vargas,5,2025,ATIVO,Santo Amaro,Maceió
173,4189740631,Isabel Cavalcanti,4,2026,ATIVO,Garça Torta,Maceió
174,76397371,Hellena da Rosa,4,2022,ATIVO,Prado,Maceió
175,5393645839,Maria Alice Guerra,6,2022,ATIVO,Chã da Jaqueira,Maceió
176,5433731469,André Cassiano,1,2024,ATIVO,Santa Lúcia,Maceió
177,6644075983,Lara Sousa,2,2024,ATIVO,Ponta da Terra,Maceió
178,7900005372,Luiza Siqueira,5,2026,ATIVO,Jardim Petrópolis,Maceió
179,2712747738,Benicio Montenegro,7,2026,ATIVO,Barra Mar,Barra de São Miguel
180,8405640274,Theodoro Campos,1,2024,ATIVO,Rio Novo,Maceió
181,5653144418,Benício Borges,7,2026,ATIVO,Santo Amaro,Maceió
182,8540455378,Joaquim Silva,4,2023,ATIVO,Santa Lúcia,Maceió
183,4096783802,Francisco Araújo,4,2022,ATIVO,Trapiche da Barra,Maceió
184,3112800399,Ravy Garcia,2,2022,ATIVO,Barro Duro,Maceió
185,9514525469,Pedro Lucas Fernandes,7,2024,ATIVO,Santa Izabel,Penedo
186,2171733981,Paulo Peixoto,5,2024,ATIVO,Santa Lúcia,Maceió
187,6161371951,Enzo Gabriel Pinto,1,2022,ATIVO,Feitosa,Maceió
188,3969321641,Maria Fernanda Sales,5,2026,ATIVO,Prado,Maceió
189,3617503331,Melina Martins,7,2023,ATIVO,Gruta de Lourdes,Maceió
190,5082184531,Stella Mendonça,3,2025,ATIVO,Pontal da Barra,Maceió
191,9878192761,Nicole Vasconcelos,4,2023,ATIVO,Ponta Verde,Maceió
192,4716414378,Rafael Correia,3,2022,ATIVO,Chã da Jaqueira,Maceió
193,4815967224,Alexia Garcia,4,2024,ATIVO,Barra Mar,Barra de São Miguel
194,8360541068,Gael Henrique Cardoso,1,2026,ATIVO,Bebedouro,Maceió
195,3725875055,Davi Lucas Pastor,2,2023,ATIVO,Cruz das Almas,Maceió
196,3198600721,Henry Vargas,7,2022,ATIVO,Pajuçara,Maceió
197,7597898212,Luiz Felipe Santos,5,2024,ATIVO,Guaxuma,Maceió
198,4191237128,Guilherme Andrade,2,2025,ATIVO,Fernão Velho,Maceió
199,826804860,Gabrielly Cunha,7,2023,ATIVO,Jacintinho,Maceió
200,27716192,Julia Melo,3,2023,ATIVO,Centro Histórico,Penedo
201,5870143792,João Vitor Almeida,4,2022,ATIVO,Jatiúca,Maceió
202,7067967545,Enzo Pacheco,3,2024,ATIVO,Santo Amaro,Maceió
203,4101932301,Murilo da Paz,4,2022,ATIVO,Cruz das Almas,Maceió
204,7893353871,Ravy Farias,4,2024,ATIVO,Santos Dumont,Maceió
205,7103563855,Pietra Ramos,6,2024,ATIVO,Antares,Maceió
206,2122890476,Ana da Cunha,5,2024,ATIVO,Garça Torta,Maceió
207,4682291027,Arthur Lima,2,2022,ATIVO,Vergel do Lago,Maceió
208,8262035557,Agatha Cavalcanti,7,2022,ATIVO,Pajuçara,Maceió
209,5895575988,João Gabriel Dias,7,2026,ATIVO,Jatiúca,Maceió
210,5434447140,Igor Rios,2,2023,ATIVO,Pontal da Barra,Maceió
211,2312926809,Rodrigo Barbosa,4,2024,ATIVO,Jatiúca,Maceió
212,3388763677,Gabriela Camargo,5,2022,ATIVO,Mangabeiras,Maceió
213,5772712311,Joaquim Aragão,3,2026,ATIVO,Jaraguá,Maceió
214,3598093930,Isis Novais,7,2022,ATIVO,Fernão Velho,Maceió
215,1703405199,Alana Fernandes,6,2025,ATIVO,Ponta da Terra,Maceió
216,1350256455,Juliana Monteiro,3,2026,ATIVO,Poço,Maceió
217,767898237,Alícia Ribeiro,4,2025,ATIVO,Tabuleiro do Martins,Maceió
218,265421606,Leandro Fogaça,6,2025,ATIVO,Jaraguá,Maceió
219,2015670281,Davi Miguel da Paz,3,2024,ATIVO,Senador Nilo Coelho,Arapiraca
220,7090676234,Joana da Cruz,5,2026,ATIVO,Rio Novo,Maceió
221,1027070306,José Lopes,6,2023,ATIVO,Mangabeiras,Maceió
222,4006968319,Antonella Novais,2,2025,ATIVO,Fernão Velho,Maceió
223,755780439,Evelyn Dias,7,2024,ATIVO,Barro Duro,Maceió
224,6397889725,Igor Cunha,5,2026,ATIVO,Santo Amaro,Maceió
225,8288050514,Mirella da Mota,5,2024,ATIVO,São Jorge,Maceió
226,5139312983,João Miguel Moreira,6,2023,ATIVO,Santa Izabel,Penedo
227,8750657180,Luigi Martins,7,2025,ATIVO,Centro,Barra de São Miguel
228,881435330,Ana Carolina Cavalcanti,2,2023,ATIVO,Pescaria,Maceió
229,5144941014,Alice Barbosa,7,2022,ATIVO,Mutange,Maceió
230,373999192,Josué Borges,7,2023,ATIVO,Gruta de Lourdes,Maceió
231,529712204,Bruno Almeida,7,2025,ATIVO,Ouro Preto,Maceió
232,8248634004,Erick Macedo,1,2022,ATIVO,Barro Duro,Maceió
233,4496431009,Ravy Costa,1,2025,ATIVO,Riacho Doce,Maceió
234,6496471204,Luiz Gustavo Cavalcanti,4,2025,ATIVO,Gruta de Lourdes,Maceió
235,7254174939,Lorena Peixoto,7,2022,ATIVO,Benedito Bentes,Maceió
236,8773371944,Guilherme Aparecida,7,2025,ATIVO,Antares,Maceió
237,9947949552,Isabela Pimenta,4,2023,ATIVO,Tabuleiro do Martins,Maceió
238,2006508690,Yuri Leão,7,2026,ATIVO,Ponta Verde,Maceió
239,3199993498,Arthur Gabriel Castro,3,2025,ATIVO,Vergel do Lago,Maceió
240,3234108234,Davi Lucca Cavalcante,2,2024,ATIVO,Pajuçara,Maceió
241,6984619984,João Barros,1,2024,ATIVO,Levada,Maceió
242,3364350744,Valentim Vargas,3,2022,ATIVO,Ouro Preto,Maceió
243,8667447947,Maysa Rocha,2,2023,ATIVO,Alto de São Marcos,Barra de São Miguel
244,6907440833,Júlia Souza,2,2023,ATIVO,Brejo,Barra de São Miguel
245,9680035852,Caroline Novais,4,2024,ATIVO,Mangabeiras,Maceió
246,8478804319,Manuella Sá,6,2026,ATIVO,Petrópolis,Maceió
247,3727955725,Bernardo Ramos,5,2024,ATIVO,Raimundo Marinho,Penedo
248,298881691,Isabela Moura,6,2022,ATIVO,Farol,Maceió
249,9128343077,Mariah Teixeira,6,2022,ATIVO,Santa Lúcia,Maceió
250,7127523103,João Miguel Gomes,6,2025,ATIVO,Feitosa,Maceió
251,9387883852,Brayan Peixoto,1,2022,ATIVO,Jacintinho,Maceió
252,5377570580,Eduardo Pires,2,2025,ATIVO,Centro,Maceió
253,7647656189,Enzo Gabriel Fernandes,7,2024,ATIVO,Benedito Bentes,Maceió
254,1041662447,Lara da Mota,5,2024,ATIVO,Poço,Maceió
255,9543523346,Bella Siqueira,6,2023,ATIVO,Jacarecica,Maceió
256,7758681761,Carolina Melo,7,2024,ATIVO,Pescaria,Maceió
257,9784885768,Raul Cavalcanti,4,2025,ATIVO,Ponta Verde,Maceió
258,6968329061,Vicente Marques,4,2022,ATIVO,Serraria,Maceió
259,1204342449,Marcos Vinicius Sá,1,2026,ATIVO,Jacarecica,Maceió
260,9137355315,Júlia Novais,5,2022,ATIVO,Serraria,Maceió
261,387122755,Sophie Oliveira,1,2024,ATIVO,Barro Duro,Maceió
262,2601483321,Maria Fernanda Correia,3,2025,ATIVO,Jaraguá,Maceió
263,2198205368,Bella Pereira,4,2023,ATIVO,Mangabeiras,Maceió
264,8073465399,Thiago Guerra,7,2022,ATIVO,Santos Dumont,Maceió
265,7481541732,Bryan Marques,3,2022,ATIVO,Vergel do Lago,Maceió
266,1583530059,Cauã Sales,7,2023,ATIVO,Poço,Maceió
267,2909530739,Bárbara Vieira,1,2023,ATIVO,Santo Amaro,Maceió
268,9282713604,João Miguel Nunes,5,2023,ATIVO,Santa Amélia,Maceió
269,9572653550,Ana Clara das Neves,3,2026,ATIVO,Vila Maria,Palmeira dos Índios
270,5233147034,Nicole da Cunha,7,2026,ATIVO,Garça Torta,Maceió
271,3094095843,Gustavo Pastor,6,2024,ATIVO,Farol,Maceió
272,372315162,Ester Nascimento,3,2022,ATIVO,Guaxuma,Maceió
273,2678119280,Paulo da Rosa,5,2024,ATIVO,Serraria,Maceió
274,3477543238,Bernardo Farias,2,2023,ATIVO,Levada,Maceió
275,7665957139,Igor Montenegro,1,2026,ATIVO,Ouro Preto,Maceió
276,3988457567,Murilo da Cruz,2,2026,ATIVO,Chã da Jaqueira,Maceió
277,6496516864,Fernanda Novais,6,2026,ATIVO,Ponta Grossa,Maceió
278,9990776387,Pietro Carvalho,6,2022,ATIVO,Petrópolis,Maceió
279,3192425647,Nicolas Martins,5,2024,ATIVO,Santo Amaro,Maceió
280,6364769932,Luiz Fernando Barbosa,3,2023,ATIVO,Canaã,Maceió
281,197861262,Stephany Rocha,3,2025,ATIVO,Riacho Doce,Maceió
282,2293969709,Mariane Nascimento,1,2024,ATIVO,Gruta de Lourdes,Maceió
283,8835266390,Caleb Macedo,6,2025,ATIVO,Feitosa,Maceió
284,6986774250,Allana Correia,4,2026,ATIVO,Riacho Doce,Maceió
285,966355722,Vitor Ramos,7,2024,ATIVO,Guaxuma,Maceió
286,1668171531,Henry Gabriel Dias,1,2026,ATIVO,Bom Parto,Maceió
287,8862906889,Pietra Andrade,6,2026,ATIVO,Ouro Preto,Maceió
288,3241030104,Maria Luiza Souza,4,2022,ATIVO,Feitosa,Maceió
289,576183151,Gael da Mata,6,2023,ATIVO,Barro Duro,Maceió
290,1565122388,Ravy da Rocha,6,2023,ATIVO,Tabuleiro do Martins,Maceió
291,6269937114,Maria Júlia Viana,2,2026,ATIVO,Clima Bom,Maceió
292,4293492114,Théo Aparecida,7,2023,ATIVO,Fernão Velho,Maceió
293,9953420015,Ravi Andrade,7,2026,ATIVO,Serraria,Maceió
294,3170552729,Ester Castro,1,2026,ATIVO,Farol,Maceió
295,7992851207,Maria Flor Farias,6,2025,ATIVO,Trapiche da Barra,Maceió
296,156692289,Juliana Oliveira,5,2025,ATIVO,Chã de Bebedouro,Maceió
297,7431704473,Guilherme Peixoto,1,2022,ATIVO,São Jorge,Maceió
298,3739556270,Vitória Cassiano,2,2026,ATIVO,Levada,Maceió
299,930374134,Luísa Campos,7,2023,ATIVO,Barro Duro,Maceió
300,4767238268,Clara Araújo,5,2023,ATIVO,Ponta Grossa,Maceió
301,4957878270,Henry Gabriel da Cunha,3,2026,ATIVO,Vergel do Lago,Maceió
302,3099570805,Cecília Almeida,2,2022,ATIVO,Barro Duro,Maceió
303,5400585951,Gael Henrique Garcia,5,2024,ATIVO,Poço,Maceió
304,1333673469,Sara Porto,5,2026,ATIVO,Ipioca,Maceió
305,3480233843,Maria Eduarda da Conceição,2,2026,ATIVO,Pescaria,Maceió
306,4844501664,Alexandre Vieira,1,2023,ATIVO,Jacintinho,Maceió
307,2960009120,Sophie Albuquerque,7,2026,ATIVO,Santa Amélia,Maceió
308,7649120264,Heloísa Vargas,3,2025,ATIVO,Rio Novo,Maceió
309,3096076911,Diego Teixeira,6,2022,ATIVO,Ponta Grossa,Maceió
310,8754944857,Arthur Miguel Duarte,3,2024,ATIVO,Prado,Maceió
311,1106584777,Isabelly Ribeiro,4,2026,ATIVO,Prado,Maceió
312,4526523644,Vitor Barros,3,2022,ATIVO,Cruz das Almas,Maceió
313,4748591024,Beatriz Martins,5,2026,ATIVO,Garça Torta,Maceió
314,957366326,Maria Cecília Rodrigues,6,2025,ATIVO,Bom Parto,Maceió
315,4734533512,Joana Lopes,2,2022,ATIVO,Feitosa,Maceió
316,306747511,Rebeca Sales,7,2024,ATIVO,Jaraguá,Maceió
317,5098000394,Ágatha Pacheco,3,2024,ATIVO,Fernão Velho,Maceió
318,2703153330,Alice Castro,2,2022,ATIVO,Chã de Bebedouro,Maceió
319,2603041172,Ian Ferreira,1,2026,ATIVO,Santos Dumont,Maceió
320,6492037127,Helena Pastor,2,2026,ATIVO,Pajuçara,Maceió
321,7833323653,Emanuelly Costa,5,2025,ATIVO,Levada,Maceió
322,5741486543,Camila Abreu,4,2025,ATIVO,Pajuçara,Maceió
323,4499281422,Isis da Costa,7,2026,ATIVO,Mangabeiras,Maceió
324,5583728828,Caroline Pacheco,2,2025,ATIVO,Ponta Grossa,Maceió
325,221580969,Gael Cirino,5,2025,ATIVO,São Francisco,Palmeira dos Índios
326,9566887774,Emanuella Costela,3,2023,ATIVO,Santa Lúcia,Maceió
327,8797066138,Alexandre Duarte,6,2022,ATIVO,Canaã,Maceió
328,6146169005,Léo Correia,6,2026,ATIVO,Mangabeiras,Maceió
329,2303839484,Isadora Sousa,2,2022,ATIVO,Garça Torta,Maceió
330,2866120332,Lucca Aragão,4,2025,ATIVO,Levada,Maceió
331,8597524774,Breno Pereira,5,2024,ATIVO,São Cristóvão,Palmeira dos Índios
332,1710481385,Vitor Hugo Nunes,4,2026,ATIVO,Chã de Bebedouro,Maceió
333,4154594353,Isadora Ferreira,7,2022,ATIVO,Santo Antônio,Penedo
334,6790416122,José Miguel Guerra,4,2024,ATIVO,Benedito Bentes,Maceió
335,5167360672,Matheus Marques,6,2024,ATIVO,Ponta da Terra,Maceió
336,5415353050,Stephany Câmara,4,2022,ATIVO,Santo Amaro,Maceió
337,7435122060,Cecilia Freitas,4,2025,ATIVO,Ouro Preto,Maceió
338,9516424415,Mariah Ribeiro,2,2025,ATIVO,Jatiúca,Maceió
339,8399425257,Stephany da Rocha,6,2026,ATIVO,Pedro Sales de Barros,Olho d'Água das Flores
340,5604424110,José Pedro Cavalcanti,1,2025,ATIVO,Pontal da Barra,Maceió
341,1236067475,Benicio da Rocha,3,2026,ATIVO,Poço,Maceió
342,8400715318,Evelyn Vargas,2,2024,ATIVO,Guaxuma,Maceió
343,4820823578,Matteo Brito,5,2025,ATIVO,Barro Duro,Maceió
344,8530629515,Natália da Conceição,2,2026,ATIVO,Centro,Barra de São Miguel
345,229953283,Sabrina Pacheco,6,2026,ATIVO,Verdes Campos,Arapiraca
